product_id,name,price,currency,brand,description,availability,url,thumbnail_image,gallery_images,Category
8985998590237,STARVILLE ACNE PRONE SKIN FACIAL CLEANSER 100 ML,80.0,EGP,Starville,Home > عروض 2025 > ستارفيل جل التبييض نايجيت كير 60 > Back to عروض 2025 > أليخون سيروم للشعر بالأرجان 50 مل,sold out,https://aldawaaegy.com/ar/collections/2025-offers/products/starville-acne-prone-skin-facial-cleanser-100-ml,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/starville-acne-prone-skin-facial-cleanser-100-ml-4911187.png?v=1762440269,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/starville-acne-prone-skin-facial-cleanser-100-ml-4911187.png?v=1762440269,offers
8985961791773,ALEJON HAIR SERUM ARGAN 50 ML,295.0,EGP,Alejon,Home > عروض 2025 > ستارفيل منظف الوجه للبشرة المعرضة لحب الشباب 100 مل > Back to عروض 2025 > أليجون قارورة ضد تساقط الشعر 3مل*15 قارورة,in stock,https://aldawaaegy.com/ar/collections/2025-offers/products/alejon-hair-serum-argan-50-ml,https://cdn.shopify.com/s/files/1/0566/6779/9603/products/alejon-hair-serum-argan-50-ml-9661942.png?v=1762441138,https://cdn.shopify.com/s/files/1/0566/6779/9603/products/alejon-hair-serum-argan-50-ml-9661942.png?v=1762441138,offers
8985961201949,ALEJON ANTI HAIR LOSS VIALS 3ML*15 VIALS,650.0,EGP,Alejon,Home > عروض 2025 > أليخون سيروم للشعر بالأرجان 50 مل > Back to عروض 2025 > ليلك هيالو نياسيناميد سيروم 30 مل,in stock,https://aldawaaegy.com/ar/collections/2025-offers/products/alejon-anti-hair-loss-vials-3ml-15-vials,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/alejon-anti-hair-loss-vials-3ml15-vials-9245893.png?v=1762440917,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/alejon-anti-hair-loss-vials-3ml15-vials-9245893.png?v=1762440917,offers
9666288746781,LEYLAK HYALU NIACINAMIDE SERUM 30ML,389.0,EGP,LEYLAK,Home > عروض 2025 > أليجون قارورة ضد تساقط الشعر 3مل*15 قارورة > Back to عروض 2025 > جل الصبار الأفريقي الخام 150 جرام,in stock,https://aldawaaegy.com/ar/collections/2025-offers/products/leylak-hyalu-niacinamide-serum-30ml,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/leylak-hyalu-niacinamide-serum-30ml-6014792.png?v=1762436486,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/leylak-hyalu-niacinamide-serum-30ml-6014792.png?v=1762436486,offers
9666286911773,RAW AFRICAN ALOE VERA GEL 150GM,156.0,EGP,RAW AFRICAN,Home > عروض 2025 > ليلك هيالو نياسيناميد سيروم 30 مل > Back to عروض 2025 > مرطب شفاه ايفا بنكهة البطيخ 4 جرام,sold out,https://aldawaaegy.com/ar/collections/2025-offers/products/raw-african-aloe-vera-gel-150gm,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/raw-african-aloe-vera-gel-150gm-5529346.png?v=1762435523,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/raw-african-aloe-vera-gel-150gm-5529346.png?v=1762435523,offers
9666283274525,EVA LIP BALM WATERMELON 4GM,70.0,EGP,EVA,Home > عروض 2025 > جل الصبار الأفريقي الخام 150 جرام > Back to عروض 2025 > جرعة تعزيز كلاري 30 مل,in stock,https://aldawaaegy.com/ar/collections/2025-offers/products/eva-lip-balm-watermelon-4gm,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/eva-lip-balm-watermelon-4gm-3922205.webp?v=1762435699,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/eva-lip-balm-watermelon-4gm-3922205.webp?v=1762435699,offers
9666258141469,CLARY BOOSTER SHOT 30 ML,450.0,EGP,Clary,Home > عروض 2025 > مرطب شفاه ايفا بنكهة البطيخ 4 جرام > Back to عروض 2025 > رذاذ الشعر كلاري 200 مل,in stock,https://aldawaaegy.com/ar/collections/2025-offers/products/clary-booster-shot-30-ml,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/clary-booster-shot-30-ml-2454613.webp?v=1762436029,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/clary-booster-shot-30-ml-2454613.webp?v=1762436029,offers
9666253783325,CLARY HAIR MIST 200ML,200.0,EGP,Clary,Home > عروض 2025 > جرعة تعزيز كلاري 30 مل > Back to عروض 2025 > مزيل المكياج شان 200 مل,in stock,https://aldawaaegy.com/ar/collections/2025-offers/products/clary-hair-mist-200ml,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/clary-hair-mist-200ml-6981740.webp?v=1762436009,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/clary-hair-mist-200ml-6981740.webp?v=1762436009,offers
9666248573213,SHAAN MAKE UP REMOVER 200ML,220.0,EGP,Shaan,Home > عروض 2025 > رذاذ الشعر كلاري 200 مل > Back to عروض 2025 > رغوة التنظيف الحميمة من ستارفيل للنساء 150 مل,sold out,https://aldawaaegy.com/ar/collections/2025-offers/products/shaan-make-up-remover-200ml,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/shaan-make-up-remover-200ml-5365456.webp?v=1762435667,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/shaan-make-up-remover-200ml-5365456.webp?v=1762435667,offers
9655671619869,STARVILLE FEMME INTIMATE CLEANSING FOAM HYDRATE 150ML,230.0,EGP,Starville,Home > عروض 2025 > مزيل المكياج شان 200 مل > Back to عروض 2025 > ستارفيل رول اون برائحة لؤلؤة الشرق 60 مل,in stock,https://aldawaaegy.com/ar/collections/2025-offers/products/starville-femme-intimate-cleansing-foam-hydrate-150ml,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/starville-femme-intimate-cleansing-foam-hydrate-150ml-5617912.png?v=1762435807,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/starville-femme-intimate-cleansing-foam-hydrate-150ml-5617912.png?v=1762435807,offers
9655671357725,STARVILLE ROLL ON ORIENT PEARL SCENT 60ML,130.01,EGP,Starville,Home > عروض 2025 > رغوة التنظيف الحميمة من ستارفيل للنساء 150 مل > Back to عروض 2025 > سيروم حمض الهيالورونيك من ستارفيل 30 مل,in stock,https://aldawaaegy.com/ar/collections/2025-offers/products/starville-roll-on-orient-pearl-scent-60ml,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/starville-roll-on-orient-pearl-scent-60ml-1672020.png?v=1762435724,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/starville-roll-on-orient-pearl-scent-60ml-1672020.png?v=1762435724,offers
9655670997277,STARVILLE HYALURONIC ACID SERUM 30ML,290.0,EGP,Starville,Home > عروض 2025 > ستارفيل رول اون برائحة لؤلؤة الشرق 60 مل > Back to عروض 2025 > شامبو افريكانا بزيت الأرجان 225 مل,in stock,https://aldawaaegy.com/ar/collections/2025-offers/products/starville-hyaluronic-acid-serum-30ml,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/starville-hyaluronic-acid-serum-30ml-9276142.png?v=1762436730,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/starville-hyaluronic-acid-serum-30ml-9276142.png?v=1762436730,offers
9648011968797,AFRICANA SHAMPOO ARGAN OIL 225ML,129.0,EGP,AFRICANA,Home > عروض 2025 > سيروم حمض الهيالورونيك من ستارفيل 30 مل > Back to عروض 2025 > زيت إكليل الجبل الأفريقي 25 مل,in stock,https://aldawaaegy.com/ar/collections/2025-offers/products/africana-shampoo-argan-oil-225ml,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/africana-shampoo-argan-oil-225ml-9034690.png?v=1762441338,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/africana-shampoo-argan-oil-225ml-9034690.png?v=1762441338,offers
9648011903261,AFRICANA ROSEMARY OIL 25ML,195.0,EGP,AFRICANA,Home > عروض 2025 > شامبو افريكانا بزيت الأرجان 225 مل > Back to عروض 2025 > قناع الشعر بزيت الأرجان من أفريكانا 200 جرام,sold out,https://aldawaaegy.com/ar/collections/2025-offers/products/africana-rosemary-oil-25ml,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/africana-rosemary-oil-25ml-3460359.png?v=1762435925,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/africana-rosemary-oil-25ml-3460359.png?v=1762435925,offers
9648011575581,AFRICANA ARGAN OIL HAIR MASK 225G.M,149.0,EGP,AFRICANA,Home > عروض 2025 > زيت إكليل الجبل الأفريقي 25 مل > Back to عروض 2025 > رذاذ الجسم تيلوفيل باللون الوردي 250 مل,sold out,https://aldawaaegy.com/ar/collections/2025-offers/products/africana-argan-oil-hair-mask-200g-m,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/africana-argan-oil-hair-mask-225gm-2007670.png?v=1762436144,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/africana-argan-oil-hair-mask-225gm-2007670.png?v=1762436144,offers
9647916024093,TELOFILL BODY MIST PINK BLUSH 250ML,280.0,EGP,Telofill,Home > عروض 2025 > قناع الشعر بزيت الأرجان من أفريكانا 200 جرام > Back to عروض 2025 > مقشر الجسم تيلوفيل كاندي لاش 250 مل,in stock,https://aldawaaegy.com/ar/collections/2025-offers/products/telofill-body-mist-pink-blush-250ml,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/telofill-body-mist-pink-blush-250ml-8333031.jpg?v=1762436003,https://cdn.shopify.com/s/files/1/0566/6779/9603/files/telofill-body-mist-pink-blush-250ml-8333031.jpg?v=1762436003,offers
